date,brand,store,on_promotion,price,quantity
1992-01-15,minute_maid,114,0.0,2.15,4608.0
1992-01-22,minute_maid,114,1.0,2.49,11584.0
1992-01-29,minute_maid,114,1.0,2.49,6336.0
1992-02-05,minute_maid,114,0.0,2.53,3968.0
1992-02-12,minute_maid,114,0.0,2.29,3968.0
1992-02-19,minute_maid,114,0.0,1.99,7360.0
1992-02-26,minute_maid,114,0.228682783,2.326737768,0.0
1992-03-04,minute_maid,114,0.0,2.0,8960.0
1992-03-11,minute_maid,114,0.0,2.01,14400.0
1992-03-18,minute_maid,114,1.0,1.99,28160.0
1992-03-25,minute_maid,114,0.0,2.13,8704.0
1992-04-01,minute_maid,114,0.0,1.05,42752.0
1992-04-08,minute_maid,114,1.0,1.99,38784.0
1992-04-15,minute_maid,114,0.0,2.09,13440.0
1992-04-22,minute_maid,114,0.0,2.66,4480.0
1992-04-29,minute_maid,114,1.0,1.99,45696.0
1992-05-06,minute_maid,114,0.0,2.66,3776.0
1992-05-13,minute_maid,114,0.0,2.66,5376.0
1992-05-20,minute_maid,114,0.0,2.66,3968.0
1992-05-27,minute_maid,114,1.0,1.99,45568.0
1992-06-03,minute_maid,114,0.0,2.66,3776.0
1992-06-10,minute_maid,114,0.0,2.69,2880.0
1992-06-17,minute_maid,114,0.0,2.69,7680.0
1992-06-24,minute_maid,114,0.0,1.38,18496.0
1992-07-01,minute_maid,114,0.0,1.18,28032.0
1992-07-08,minute_maid,114,1.0,1.99,27264.0
1992-07-15,minute_maid,114,1.0,2.37,4096.0
1992-07-22,minute_maid,114,0.0,2.69,5632.0
1992-07-29,minute_maid,114,1.0,2.29,45056.0
1992-08-05,minute_maid,114,0.0,2.67,4800.0
1992-08-12,minute_maid,114,1.0,2.65,3712.0
1992-08-19,minute_maid,114,1.0,1.99,72128.0
1992-08-26,minute_maid,114,1.0,1.94,27776.0
1992-09-02,minute_maid,114,0.0,1.69,17472.0
1992-09-09,minute_maid,114,0.0,1.73,18112.0
1992-09-16,minute_maid,114,1.0,1.77,47360.0
1992-09-23,minute_maid,114,0.0,2.59,3136.0
1992-09-30,minute_maid,114,0.0,2.35,4096.0
1992-10-07,minute_maid,114,1.0,2.19,49792.0
1990-06-20,minute_maid,115,0.0,2.99,5248.0
1990-06-27,minute_maid,115,1.0,1.99,44480.0
1990-07-04,minute_maid,115,0.228682783,2.326737768,44424.0
1990-07-11,minute_maid,115,0.228682783,2.326737768,44368.0
1990-07-18,minute_maid,115,0.228682783,2.326737768,44312.0
1990-07-25,minute_maid,115,0.228682783,2.326737768,44256.0
1990-08-01,minute_maid,115,0.228682783,2.326737768,44200.0
1990-08-08,minute_maid,115,0.228682783,2.326737768,44144.0
1990-08-15,minute_maid,115,0.228682783,2.326737768,44088.0
1990-08-22,minute_maid,115,1.0,1.99,44032.0
1990-08-29,minute_maid,115,0.0,2.99,4672.0
1990-09-05,minute_maid,115,0.0,2.99,5184.0
1990-09-12,minute_maid,115,0.0,2.99,5696.0
1990-09-19,minute_maid,115,1.0,2.19,28672.0
1990-09-26,minute_maid,115,0.0,2.99,4032.0
1990-10-03,minute_maid,115,0.0,2.99,7744.0
1990-10-10,minute_maid,115,0.0,2.99,12160.0
1990-10-17,minute_maid,115,1.0,1.99,31552.0
1990-10-24,minute_maid,115,0.0,2.55,6336.0
1990-10-31,minute_maid,115,0.0,2.99,4864.0
1990-11-07,minute_maid,115,1.0,1.99,34624.0
1990-11-14,minute_maid,115,0.0,2.99,4096.0
1990-11-21,minute_maid,115,1.0,1.99,26624.0
1990-11-28,minute_maid,115,0.0,1.99,10560.0
1990-12-05,minute_maid,115,0.0,2.99,10304.0
1990-12-12,minute_maid,115,1.0,1.99,30208.0
1990-12-19,minute_maid,115,0.0,1.99,14208.0
1990-12-26,minute_maid,115,0.0,1.99,12352.0
1991-01-02,minute_maid,115,0.0,1.99,7744.0
1991-01-09,minute_maid,115,0.0,1.99,10496.0
1991-01-16,minute_maid,115,0.0,2.46,5568.0
1991-01-23,minute_maid,115,0.0,2.46,9536.0
1991-01-30,minute_maid,115,1.0,1.99,39872.0
1991-02-06,minute_maid,115,0.0,2.46,6784.0
1991-02-13,minute_maid,115,0.0,2.41,6848.0
1991-02-20,minute_maid,115,0.0,2.41,5440.0
1991-02-27,minute_maid,115,0.0,2.41,6784.0
1991-03-06,minute_maid,115,1.0,1.99,33792.0
1991-03-13,minute_maid,115,0.228682783,2.326737768,22272.0
1991-03-20,minute_maid,115,0.0,2.46,10752.0
1991-03-27,minute_maid,115,1.0,1.69,73664.0
1991-04-03,minute_maid,115,0.0,1.69,13568.0
1991-04-10,minute_maid,115,1.0,2.46,6656.0
1991-04-17,minute_maid,115,0.0,2.09,6144.0
1991-04-24,minute_maid,115,0.0,2.09,8384.0
1991-05-01,minute_maid,115,0.0,2.09,6272.0
1991-05-08,minute_maid,115,0.0,2.09,16320.0
1991-05-15,minute_maid,115,0.228682783,2.326737768,10848.0
1991-05-22,minute_maid,115,0.0,2.26,5376.0
1991-05-29,minute_maid,115,0.0,2.26,15680.0
1991-06-05,minute_maid,115,0.0,2.26,54208.0
1991-06-12,minute_maid,115,0.0,2.26,3072.0
1991-06-19,minute_maid,115,1.0,1.69,13952.0
1991-06-26,minute_maid,115,0.0,1.13,24448.0
1991-07-03,minute_maid,115,1.0,1.69,35968.0
1991-07-10,minute_maid,115,0.0,1.74,13504.0
1991-07-17,minute_maid,115,0.0,2.26,3840.0
1991-07-24,minute_maid,115,0.0,2.26,4224.0
1991-07-31,minute_maid,115,0.0,2.26,3392.0
1991-08-07,minute_maid,115,0.0,2.26,2880.0
1991-08-14,minute_maid,115,0.0,2.26,4160.0
1991-08-21,minute_maid,115,0.0,1.57,11840.0
1991-08-28,minute_maid,115,1.0,1.29,89664.0
1991-09-04,minute_maid,115,0.0,2.26,4416.0
1991-09-11,minute_maid,115,0.0,2.13,5056.0
1991-09-18,minute_maid,115,1.0,1.99,28480.0
1991-09-25,minute_maid,115,0.228682783,2.326737768,21472.0
1991-10-02,minute_maid,115,0.0,1.83,14464.0
1991-10-09,minute_maid,115,0.0,1.79,11392.0
1991-10-16,minute_maid,115,0.0,2.0,5504.0
1991-10-23,minute_maid,115,1.0,1.69,154240.0
1991-10-30,minute_maid,115,0.0,2.26,4224.0
1991-11-06,minute_maid,115,0.0,1.49,25408.0
1991-11-13,minute_maid,115,0.0,2.26,4416.0
1991-11-20,minute_maid,115,0.0,2.1,7168.0
1991-11-27,minute_maid,115,0.0,1.99,9216.0
1991-12-04,minute_maid,115,0.0,1.99,6976.0
1991-12-11,minute_maid,115,0.0,1.92,9280.0
1991-12-18,minute_maid,115,0.0,2.22,5184.0
1991-12-25,minute_maid,115,0.0,2.17,6080.0
1992-01-01,minute_maid,115,1.0,1.99,32128.0
1992-01-08,minute_maid,115,0.0,1.99,16064.0
1992-01-15,minute_maid,115,0.0,2.1,6656.0
1992-01-22,minute_maid,115,1.0,2.49,11136.0
1992-01-29,minute_maid,115,1.0,2.49,7296.0
1992-02-05,minute_maid,115,0.0,2.54,4608.0
1992-02-12,minute_maid,115,0.0,2.33,5312.0
1992-02-19,minute_maid,115,0.0,1.99,8000.0
1992-02-26,minute_maid,115,1.0,1.99,89664.0
1992-03-04,minute_maid,115,0.0,2.11,15552.0
1992-03-11,minute_maid,115,0.0,2.3,5056.0
1992-03-18,minute_maid,115,1.0,1.99,18688.0
1992-03-25,minute_maid,115,0.0,2.14,6336.0
1992-04-01,minute_maid,115,0.0,2.32,6016.0
1992-04-08,minute_maid,115,1.0,1.99,17920.0
1992-04-15,minute_maid,115,0.0,2.07,10560.0
1992-04-22,minute_maid,115,0.0,2.66,5440.0
1992-04-29,minute_maid,115,1.0,1.99,30976.0
1992-05-06,minute_maid,115,0.0,2.66,4096.0
1992-05-13,minute_maid,115,0.0,2.66,6080.0
1992-05-20,minute_maid,115,0.0,2.66,5632.0
1992-05-27,minute_maid,115,1.0,1.99,34496.0
1992-06-03,minute_maid,115,0.0,2.66,6016.0
1992-06-10,minute_maid,115,0.0,2.69,4672.0
1992-06-17,minute_maid,115,0.0,2.69,4416.0
1992-06-24,minute_maid,115,0.0,2.69,4224.0
1992-07-01,minute_maid,115,0.0,2.41,5568.0
1992-07-08,minute_maid,115,1.0,1.99,31936.0
1992-07-15,minute_maid,115,1.0,2.36,5312.0
1992-07-22,minute_maid,115,0.0,2.69,5376.0
1992-07-29,minute_maid,115,1.0,2.27,31936.0
1992-08-05,minute_maid,115,0.0,2.68,4864.0
1992-08-12,minute_maid,115,1.0,2.65,4864.0
1992-08-19,minute_maid,115,1.0,1.99,53696.0
1992-08-26,minute_maid,115,1.0,1.94,22528.0
1992-09-02,minute_maid,115,0.0,1.69,9920.0
1992-09-09,minute_maid,115,0.0,1.79,10176.0
1992-09-16,minute_maid,115,1.0,1.96,24832.0
1992-09-23,minute_maid,115,0.0,2.65,4096.0
1992-09-30,minute_maid,115,0.0,2.49,5056.0
1992-10-07,minute_maid,115,1.0,2.19,42944.0
1990-06-20,minute_maid,116,0.0,2.62,2816.0
1990-06-27,minute_maid,116,1.0,1.99,26624.0
1990-07-04,minute_maid,116,0.0,2.62,4160.0
1990-07-11,minute_maid,116,0.0,2.62,3712.0
1990-07-18,minute_maid,116,1.0,2.59,16896.0
1990-07-25,minute_maid,116,0.0,2.99,3008.0
1990-08-01,minute_maid,116,0.0,2.99,3072.0
1990-08-08,minute_maid,116,1.0,2.39,12608.0
1990-08-15,minute_maid,116,0.0,2.99,3328.0
1990-08-22,minute_maid,116,1.0,1.99,33280.0
1990-08-29,minute_maid,116,0.0,2.99,2368.0
1990-09-05,minute_maid,116,0.0,2.99,3584.0
1990-09-12,minute_maid,116,0.0,2.99,2560.0
1990-09-19,minute_maid,116,1.0,2.19,19136.0
1990-09-26,minute_maid,116,0.0,2.99,2432.0
1990-10-03,minute_maid,116,0.0,2.99,2944.0
1990-10-10,minute_maid,116,0.0,2.99,8256.0
1990-10-17,minute_maid,116,1.0,1.99,24960.0
1990-10-24,minute_maid,116,0.0,2.61,4928.0
1990-10-31,minute_maid,116,0.0,2.99,2176.0
1990-11-07,minute_maid,116,1.0,1.99,15360.0
1990-11-14,minute_maid,116,0.0,2.99,2496.0
1990-11-21,minute_maid,116,1.0,1.99,30016.0
1990-11-28,minute_maid,116,0.0,1.99,8512.0
1990-12-05,minute_maid,116,0.0,2.99,8384.0
1990-12-12,minute_maid,116,1.0,1.99,16832.0
1990-12-19,minute_maid,116,0.0,1.99,8064.0
1990-12-26,minute_maid,116,0.0,1.99,11328.0
1991-01-02,minute_maid,116,0.0,1.99,8512.0
1991-01-09,minute_maid,116,0.0,1.99,11648.0
1991-01-16,minute_maid,116,0.0,2.46,3456.0
1991-01-23,minute_maid,116,0.0,2.46,5248.0
1991-01-30,minute_maid,116,1.0,1.99,26624.0
1991-02-06,minute_maid,116,0.0,2.46,3200.0
1991-02-13,minute_maid,116,0.0,2.41,4736.0
1991-02-20,minute_maid,116,0.0,2.41,3584.0
1991-02-27,minute_maid,116,0.0,2.41,7232.0
1991-03-06,minute_maid,116,1.0,1.99,17216.0
1991-03-13,minute_maid,116,0.0,2.46,3712.0
1991-03-20,minute_maid,116,0.0,2.46,13248.0
1991-03-27,minute_maid,116,1.0,1.69,66432.0
1991-04-03,minute_maid,116,0.0,1.69,22464.0
1991-04-10,minute_maid,116,1.0,2.46,4032.0
1991-04-17,minute_maid,116,0.0,2.09,6272.0
1991-04-24,minute_maid,116,0.0,2.09,4480.0
1991-05-01,minute_maid,116,0.0,2.09,6976.0
1991-05-08,minute_maid,116,0.0,2.09,18688.0
1991-05-15,minute_maid,116,1.0,1.39,90816.0
1991-05-22,minute_maid,116,0.0,2.26,3584.0
1991-05-29,minute_maid,116,0.228682783,2.326737768,3392.0
1991-06-05,minute_maid,116,0.0,2.26,3200.0
1991-06-12,minute_maid,116,0.0,2.26,2688.0
1991-06-19,minute_maid,116,1.0,1.69,7488.0
1991-06-26,minute_maid,116,0.0,2.26,8128.0
1991-07-03,minute_maid,116,0.228682783,2.326737768,9408.0
1991-07-10,minute_maid,116,0.0,1.69,10688.0
1991-07-17,minute_maid,116,0.0,2.26,2048.0
1991-07-24,minute_maid,116,0.0,2.26,1984.0
1991-07-31,minute_maid,116,0.0,2.26,2688.0
1991-08-07,minute_maid,116,0.0,2.26,2560.0
1991-08-14,minute_maid,116,0.0,2.26,2816.0
1991-08-21,minute_maid,116,0.0,2.26,9920.0
1991-08-28,minute_maid,116,1.0,1.29,66560.0
1991-09-04,minute_maid,116,0.0,2.26,2496.0
1991-09-11,minute_maid,116,0.228682783,2.326737768,7744.0
1991-09-18,minute_maid,116,1.0,1.99,12992.0
1991-09-25,minute_maid,116,0.0,1.99,3904.0
1991-10-02,minute_maid,116,0.0,1.89,8064.0
1991-10-09,minute_maid,116,0.0,1.79,7296.0
1991-10-16,minute_maid,116,0.0,1.79,7936.0
1991-10-23,minute_maid,116,1.0,1.69,140416.0
1991-10-30,minute_maid,116,0.0,2.26,3968.0
1991-11-06,minute_maid,116,0.0,1.49,28032.0
1991-11-13,minute_maid,116,0.0,2.26,2816.0
1991-11-20,minute_maid,116,0.0,2.26,4352.0
1991-11-27,minute_maid,116,0.0,1.99,9216.0
1991-12-04,minute_maid,116,0.0,1.99,6400.0
1991-12-11,minute_maid,116,0.0,1.99,5568.0
1991-12-18,minute_maid,116,0.0,2.26,2880.0
1991-12-25,minute_maid,116,0.0,2.26,4032.0
1992-01-01,minute_maid,116,1.0,1.99,9344.0
1992-01-08,minute_maid,116,0.0,1.99,13376.0
1992-01-15,minute_maid,116,0.0,1.99,5184.0
1992-01-22,minute_maid,116,1.0,2.49,7872.0
1992-01-29,minute_maid,116,1.0,2.49,7040.0
1992-02-05,minute_maid,116,0.0,2.49,5376.0
1992-02-12,minute_maid,116,0.0,2.66,3520.0
1992-02-19,minute_maid,116,0.0,1.99,4160.0
1992-02-26,minute_maid,116,1.0,1.99,88000.0
1992-03-04,minute_maid,116,0.0,1.99,16512.0
1992-03-11,minute_maid,116,0.0,2.66,6528.0
1992-03-18,minute_maid,116,1.0,1.99,13696.0
1992-03-25,minute_maid,116,0.0,1.99,7040.0
1992-04-01,minute_maid,116,0.0,2.66,3648.0
1992-04-08,minute_maid,116,1.0,1.99,14784.0
1992-04-15,minute_maid,116,0.0,1.99,9920.0
1992-04-22,minute_maid,116,0.0,2.66,3328.0
1992-04-29,minute_maid,116,1.0,1.99,22144.0
1992-05-06,minute_maid,116,0.0,2.66,2432.0
1992-05-13,minute_maid,116,0.0,2.66,4480.0
1992-05-20,minute_maid,116,0.0,2.66,3840.0
1992-05-27,minute_maid,116,1.0,1.99,18880.0
1992-06-03,minute_maid,116,0.0,2.66,3200.0
1992-06-10,minute_maid,116,0.0,2.69,2496.0
1992-06-17,minute_maid,116,0.0,2.69,2624.0
1992-06-24,minute_maid,116,0.0,2.69,2752.0
1992-07-01,minute_maid,116,0.0,2.69,2944.0
1992-07-08,minute_maid,116,1.0,2.02,10432.0
1992-07-15,minute_maid,116,0.228682783,2.326737768,0.0
1992-07-22,minute_maid,116,0.0,2.69,4352.0
1992-07-29,minute_maid,116,1.0,2.29,22144.0
1992-08-05,minute_maid,116,0.0,2.69,3520.0
1992-08-12,minute_maid,116,1.0,2.65,3008.0
1992-08-19,minute_maid,116,1.0,1.99,35648.0
1992-08-26,minute_maid,116,1.0,1.99,25408.0
1992-09-02,minute_maid,116,0.0,1.69,11712.0
1992-09-09,minute_maid,116,0.0,1.69,8896.0
1992-09-16,minute_maid,116,1.0,1.99,15936.0
1992-09-23,minute_maid,116,0.0,2.69,2176.0
1992-09-30,minute_maid,116,0.0,2.49,3200.0
1992-10-07,minute_maid,116,1.0,2.19,37824.0
1990-06-20,minute_maid,117,0.0,2.99,3520.0
1990-06-27,minute_maid,117,1.0,1.99,26752.0
1990-07-04,minute_maid,117,0.0,2.99,2048.0
1990-07-11,minute_maid,117,0.0,2.99,3520.0
1990-07-18,minute_maid,117,1.0,2.59,19392.0
1990-07-25,minute_maid,117,0.0,2.99,3200.0
1990-08-01,minute_maid,117,0.0,2.99,3776.0
1990-08-08,minute_maid,117,1.0,2.39,14464.0
1990-08-15,minute_maid,117,0.0,2.99,6848.0
1990-08-22,minute_maid,117,1.0,1.99,24576.0
1990-08-29,minute_maid,117,0.0,2.99,2816.0
1990-09-05,minute_maid,117,0.0,2.99,5760.0
1990-09-12,minute_maid,117,0.0,2.99,6272.0
1990-09-19,minute_maid,117,1.0,2.19,14720.0
1990-09-26,minute_maid,117,0.0,2.99,3072.0
1990-10-03,minute_maid,117,0.0,2.99,3648.0
1990-10-10,minute_maid,117,0.0,2.99,6080.0
1990-10-17,minute_maid,117,1.0,1.99,18112.0
1990-10-24,minute_maid,117,0.0,2.74,4032.0
1990-10-31,minute_maid,117,0.0,2.99,2688.0
1990-11-07,minute_maid,117,1.0,1.99,18112.0
1990-11-14,minute_maid,117,0.0,2.99,2624.0
1990-11-21,minute_maid,117,1.0,1.99,24512.0
1990-11-28,minute_maid,117,0.0,1.99,5632.0
1990-12-05,minute_maid,117,0.0,2.99,6848.0
1990-12-12,minute_maid,117,1.0,1.99,16384.0
1990-12-19,minute_maid,117,0.0,1.99,6080.0
1990-12-26,minute_maid,117,0.0,1.99,9088.0
1991-01-02,minute_maid,117,0.0,1.99,5376.0
1991-01-09,minute_maid,117,0.0,1.99,8064.0
1991-01-16,minute_maid,117,0.0,2.46,2816.0
1991-01-23,minute_maid,117,0.0,2.46,4864.0
1991-01-30,minute_maid,117,1.0,1.99,22336.0
1991-02-06,minute_maid,117,0.0,2.46,3200.0
1991-02-13,minute_maid,117,0.0,2.41,4224.0
1991-02-20,minute_maid,117,0.0,2.41,2304.0
1991-02-27,minute_maid,117,0.0,2.41,5248.0
1991-03-06,minute_maid,117,1.0,1.99,19584.0
1991-03-13,minute_maid,117,0.0,2.46,2432.0
1991-03-20,minute_maid,117,0.0,2.46,6656.0
1991-03-27,minute_maid,117,1.0,1.69,58048.0
1991-04-03,minute_maid,117,0.0,1.69,13056.0
1991-04-10,minute_maid,117,1.0,2.46,3264.0
1991-04-17,minute_maid,117,0.0,2.09,4992.0
1991-04-24,minute_maid,117,0.0,2.09,3840.0
1991-05-01,minute_maid,117,0.0,2.09,3072.0
1991-05-08,minute_maid,117,0.0,2.09,9536.0
1991-05-15,minute_maid,117,1.0,1.39,58368.0
1991-05-22,minute_maid,117,0.0,2.26,2880.0
1991-05-29,minute_maid,117,0.0,2.26,2688.0
1991-06-05,minute_maid,117,0.0,2.26,3712.0
1991-06-12,minute_maid,117,0.228682783,2.326737768,10240.0
1991-06-19,minute_maid,117,1.0,1.69,16768.0
1991-06-26,minute_maid,117,0.0,2.26,6656.0
1991-07-03,minute_maid,117,1.0,1.69,27968.0
1991-07-10,minute_maid,117,0.228682783,2.326737768,15168.0
1991-07-17,minute_maid,117,0.0,2.26,2368.0
1991-07-24,minute_maid,117,0.0,2.26,2944.0
1991-07-31,minute_maid,117,0.0,2.26,3328.0
1991-08-07,minute_maid,117,0.0,2.26,1856.0
1991-08-14,minute_maid,117,0.0,2.26,2560.0
1991-08-21,minute_maid,117,0.0,2.26,8704.0
1991-08-28,minute_maid,117,1.0,1.29,38144.0
1991-09-04,minute_maid,117,0.0,2.26,2560.0
1991-09-11,minute_maid,117,0.0,2.26,3072.0
1991-09-18,minute_maid,117,1.0,1.99,13312.0
1991-09-25,minute_maid,117,0.0,1.99,4096.0
1991-10-02,minute_maid,117,0.0,1.89,7104.0
1991-10-09,minute_maid,117,0.0,1.79,6656.0
1991-10-16,minute_maid,117,0.0,1.79,5504.0
1991-10-23,minute_maid,117,1.0,1.69,105280.0
1991-10-30,minute_maid,117,0.0,2.26,3840.0
1991-11-06,minute_maid,117,0.0,1.49,17856.0
1991-11-13,minute_maid,117,0.0,2.26,2368.0
1991-11-20,minute_maid,117,0.0,2.26,4864.0
1991-11-27,minute_maid,117,0.0,1.99,6592.0
1991-12-04,minute_maid,117,0.0,1.99,5504.0
1991-12-11,minute_maid,117,0.0,1.99,4672.0
1991-12-18,minute_maid,117,0.0,2.26,2240.0
1991-12-25,minute_maid,117,0.0,2.26,2880.0
1992-01-01,minute_maid,117,1.0,1.99,14464.0
1992-01-08,minute_maid,117,0.0,1.99,13312.0
1992-01-15,minute_maid,117,0.0,1.99,5312.0
1992-01-22,minute_maid,117,1.0,2.49,9536.0
1992-01-29,minute_maid,117,1.0,2.49,5056.0
1992-02-05,minute_maid,117,0.0,2.49,3008.0
1992-02-12,minute_maid,117,0.0,2.66,2880.0
1992-02-19,minute_maid,117,0.0,1.99,4608.0
1992-02-26,minute_maid,117,1.0,1.99,76864.0
1992-03-04,minute_maid,117,0.0,1.99,4032.0
1992-03-11,minute_maid,117,0.0,2.66,4544.0
1992-03-18,minute_maid,117,1.0,1.99,12544.0
1992-03-25,minute_maid,117,0.0,1.99,4864.0
1992-04-01,minute_maid,117,0.0,2.66,9152.0
1992-04-08,minute_maid,117,1.0,1.99,12800.0
1992-04-15,minute_maid,117,0.0,1.99,6720.0
1992-04-22,minute_maid,117,0.0,2.66,2688.0
1992-04-29,minute_maid,117,1.0,1.99,17408.0
1992-05-06,minute_maid,117,0.0,2.66,1408.0
1992-05-13,minute_maid,117,0.0,2.66,3584.0
1992-05-20,minute_maid,117,0.0,2.66,3456.0
1992-05-27,minute_maid,117,1.0,1.99,20800.0
1992-06-03,minute_maid,117,0.0,2.66,2752.0
1992-06-10,minute_maid,117,0.228682783,2.326737768,0.0
1992-06-17,minute_maid,117,0.0,2.69,2624.0
1992-06-24,minute_maid,117,0.0,2.69,2752.0
1992-07-01,minute_maid,117,0.0,2.69,3008.0
1992-07-08,minute_maid,117,1.0,2.04,11840.0
1992-07-15,minute_maid,117,1.0,2.19,2880.0
1992-07-22,minute_maid,117,0.0,2.69,3904.0
1992-07-29,minute_maid,117,1.0,2.29,20416.0
1992-08-05,minute_maid,117,0.0,2.69,3072.0
1992-08-12,minute_maid,117,1.0,2.65,2432.0
1992-08-19,minute_maid,117,1.0,1.99,32576.0
1992-08-26,minute_maid,117,1.0,1.99,20544.0
1992-09-02,minute_maid,117,0.0,1.69,5312.0
1992-09-09,minute_maid,117,0.0,1.69,6848.0
1992-09-16,minute_maid,117,1.0,1.99,15360.0
1992-09-23,minute_maid,117,0.0,2.69,5248.0
1992-09-30,minute_maid,117,0.0,2.49,3392.0
1992-10-07,minute_maid,117,1.0,2.19,29312.0
1990-06-20,minute_maid,118,0.0,2.99,3776.0
1990-06-27,minute_maid,118,1.0,1.99,66240.0
1990-07-04,minute_maid,118,0.0,2.99,4928.0
1990-07-11,minute_maid,118,0.0,2.99,3520.0
1990-07-18,minute_maid,118,1.0,2.59,32192.0
1990-07-25,minute_maid,118,0.0,2.99,3264.0
1990-08-01,minute_maid,118,0.0,2.99,9472.0
1990-08-08,minute_maid,118,1.0,2.39,25920.0
1990-08-15,minute_maid,118,0.0,2.99,5376.0
1990-08-22,minute_maid,118,1.0,1.99,41024.0
1990-08-29,minute_maid,118,0.0,2.99,3776.0
1990-09-05,minute_maid,118,0.0,2.99,5632.0
1990-09-12,minute_maid,118,0.0,2.99,4096.0
1990-09-19,minute_maid,118,1.0,2.19,25280.0
1990-09-26,minute_maid,118,0.0,2.99,3328.0
1990-10-03,minute_maid,118,0.0,2.99,4864.0
1990-10-10,minute_maid,118,0.0,2.99,3456.0
1990-10-17,minute_maid,118,1.0,1.99,39488.0
1990-10-24,minute_maid,118,0.0,2.9,3840.0
1990-10-31,minute_maid,118,0.0,2.99,3328.0
1990-11-07,minute_maid,118,1.0,1.99,30720.0
1990-11-14,minute_maid,118,0.0,2.99,3520.0
1990-11-21,minute_maid,118,1.0,1.99,37632.0
1990-11-28,minute_maid,118,0.0,1.99,14784.0
1990-12-05,minute_maid,118,0.0,2.99,5056.0
1990-12-12,minute_maid,118,1.0,1.99,34560.0
1990-12-19,minute_maid,118,0.0,1.99,10496.0
1990-12-26,minute_maid,118,0.0,1.99,3456.0
1991-01-02,minute_maid,118,0.228682783,2.326737768,4096.0
1991-01-09,minute_maid,118,0.0,1.99,4736.0
1991-01-16,minute_maid,118,0.0,2.59,3584.0
1991-01-23,minute_maid,118,0.0,2.59,6080.0
1991-01-30,minute_maid,118,1.0,1.99,41984.0
1991-02-06,minute_maid,118,0.0,2.59,3904.0
1991-02-13,minute_maid,118,0.0,2.49,3520.0
1991-02-20,minute_maid,118,0.0,2.49,2688.0
1991-02-27,minute_maid,118,0.0,2.49,4672.0
1991-03-06,minute_maid,118,1.0,1.99,28160.0
1991-03-13,minute_maid,118,0.0,2.59,3456.0
1991-03-20,minute_maid,118,0.0,2.59,10880.0
1991-03-27,minute_maid,118,1.0,1.69,83840.0
1991-04-03,minute_maid,118,0.0,1.69,22080.0
1991-04-10,minute_maid,118,1.0,2.59,7936.0
1991-04-17,minute_maid,118,0.0,2.09,9536.0
1991-04-24,minute_maid,118,0.0,2.09,10176.0
1991-05-01,minute_maid,118,0.0,2.09,8064.0
1991-05-08,minute_maid,118,0.0,2.09,17344.0
1991-05-15,minute_maid,118,1.0,1.39,118400.0
1991-05-22,minute_maid,118,0.0,2.26,7616.0
1991-05-29,minute_maid,118,0.0,2.26,5888.0
1991-06-05,minute_maid,118,0.0,2.26,6784.0
1991-06-12,minute_maid,118,0.0,2.26,5184.0
1991-06-19,minute_maid,118,1.0,1.69,22016.0
1991-06-26,minute_maid,118,0.0,2.26,13248.0
1991-07-03,minute_maid,118,1.0,1.69,43456.0
1991-07-10,minute_maid,118,0.0,1.69,11584.0
1991-07-17,minute_maid,118,0.0,2.26,3200.0
1991-07-24,minute_maid,118,0.0,2.26,3840.0
1991-07-31,minute_maid,118,0.0,2.26,3072.0
1991-08-07,minute_maid,118,0.0,2.26,3648.0
1991-08-14,minute_maid,118,0.0,2.26,3456.0
1991-08-21,minute_maid,118,0.0,2.26,21504.0
1991-08-28,minute_maid,118,1.0,1.29,80512.0
1991-09-04,minute_maid,118,0.0,2.26,3136.0
1991-09-11,minute_maid,118,0.0,2.26,4480.0
1991-09-18,minute_maid,118,1.0,1.99,24704.0
1991-09-25,minute_maid,118,0.0,1.99,5376.0
1991-10-02,minute_maid,118,0.0,1.89,3648.0
1991-10-09,minute_maid,118,0.0,1.79,16320.0
1991-10-16,minute_maid,118,0.0,1.79,13056.0
1991-10-23,minute_maid,118,1.0,1.69,207872.0
1991-10-30,minute_maid,118,0.0,2.26,5376.0
1991-11-06,minute_maid,118,0.0,1.49,51072.0
1991-11-13,minute_maid,118,0.0,2.26,3968.0
1991-11-20,minute_maid,118,0.0,2.26,7296.0
1991-11-27,minute_maid,118,0.0,1.99,51776.0
1991-12-04,minute_maid,118,0.0,1.99,14912.0
1991-12-11,minute_maid,118,0.0,1.99,7040.0
1991-12-18,minute_maid,118,0.0,2.26,4032.0
1991-12-25,minute_maid,118,0.0,2.26,4416.0
1992-01-01,minute_maid,118,1.0,1.99,18560.0
1992-01-08,minute_maid,118,0.0,1.99,7488.0
1992-01-15,minute_maid,118,0.0,1.99,4160.0
1992-01-22,minute_maid,118,1.0,2.49,11584.0
1992-01-29,minute_maid,118,1.0,2.49,7424.0
1992-02-05,minute_maid,118,0.0,2.49,3904.0
1992-02-12,minute_maid,118,0.0,2.79,7680.0
1992-02-19,minute_maid,118,0.0,1.99,10752.0
1992-02-26,minute_maid,118,1.0,1.99,91904.0
1992-03-04,minute_maid,118,0.0,1.99,14400.0
1992-03-11,minute_maid,118,0.0,2.79,9792.0
1992-03-18,minute_maid,118,1.0,1.99,27008.0
1992-03-25,minute_maid,118,0.0,1.99,7296.0
1992-04-01,minute_maid,118,0.0,2.79,5376.0
